station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,65.0,72.0,82.0,87.0,88.33333333333333,87.33333333333333,91.66666666666667,94.33333333333333,98.0,96.0,95.66666666666667,95.66666666666667,94.66666666666667,85.0,74.0,61.666666666666664,60.333333333333336,57.333333333333336,57.333333333333336,58.666666666666664,57.333333333333336,58.666666666666664,61.0,61.666666666666664
69052,46.666666666666664,52.333333333333336,58.666666666666664,63.0,63.0,71.66666666666667,75.66666666666667,78.0,85.33333333333333,87.66666666666667,87.0,88.0,88.66666666666667,61.666666666666664,47.0,38.333333333333336,55.0,55.0,54.0,64.33333333333333,66.33333333333333,64.33333333333333,61.0,58.0
72201,94.0,89.0,88.0,82.0,79.0,76.0,74.0,71.0,74.0,79.0,79.0,82.0,79.0,74.0,69.0,67.0,61.0,70.0,68.0,68.0,68.0,63.0,60.0,65.0
72202,56.0,69.0,69.0,69.0,71.0,71.0,71.0,74.0,76.0,79.0,79.0,84.0,82.0,74.0,67.0,60.0,55.0,56.0,51.0,51.0,53.0,58.0,58.0,58.0
72203,62.0,62.0,66.0,66.0,69.0,71.0,74.0,71.0,71.0,74.0,87.0,93.0,76.0,64.0,60.0,58.0,56.0,55.0,52.0,55.0,53.0,56.0,58.0,60.0
72204,62.0,60.0,64.0,69.0,71.0,66.0,69.0,76.0,87.0,90.0,90.0,90.0,84.0,60.0,58.0,56.0,53.0,53.0,53.0,51.0,53.0,53.0,58.0,64.0
72205,42.0,50.0,66.0,76.0,81.0,87.0,90.0,90.0,97.0,97.0,96.0,97.0,90.0,71.0,60.0,53.0,42.0,36.0,35.0,34.0,31.0,36.0,40.0,44.0
72206,73.0,78.0,87.0,87.0,90.0,93.0,96.0,93.0,96.0,93.0,93.0,96.0,96.0,84.0,74.0,62.0,56.0,54.0,54.0,51.0,51.0,46.0,47.0,48.0
72210,46.333333333333336,52.333333333333336,54.666666666666664,59.666666666666664,61.333333333333336,62.0,64.66666666666667,71.33333333333333,76.66666666666667,79.66666666666667,85.33333333333333,88.66666666666667,84.0,78.33333333333333,69.33333333333333,58.333333333333336,47.333333333333336,40.333333333333336,36.333333333333336,33.333333333333336,32.0,30.666666666666668,41.666666666666664,46.666666666666664
72211,46.0,51.0,52.0,47.0,48.0,52.0,55.0,61.0,61.0,68.0,73.0,79.0,73.0,71.0,56.0,40.0,36.0,34.0,29.0,29.0,26.0,29.0,29.0,31.0
72212,49.0,62.0,75.0,82.0,85.0,78.33333333333333,83.66666666666667,91.0,94.0,97.0,100.0,97.0,95.0,80.0,59.0,48.0,41.0,40.0,38.0,39.0,37.0,41.0,46.0,45.0
72213,32.0,66.0,75.0,84.0,88.0,80.0,85.66666666666667,90.0,90.0,90.0,90.0,91.0,90.0,83.0,51.0,39.0,35.0,34.0,32.0,33.0,28.0,27.0,33.0,37.0
72214,40.0,50.0,59.0,68.0,70.0,78.0,81.0,84.0,87.0,90.0,93.0,90.0,87.0,76.0,64.0,52.0,43.0,39.0,40.0,37.0,39.0,41.0,41.0,40.0
72220,69.0,74.0,90.0,93.0,97.0,96.0,96.0,100.0,96.0,100.0,93.0,96.0,94.0,74.0,67.0,60.0,56.0,43.0,44.0,51.0,49.0,53.0,58.0,67.0
72221,39.0,44.0,52.0,62.0,66.0,72.0,76.0,81.0,86.0,88.0,89.0,87.0,88.0,64.0,43.0,34.0,48.0,50.0,50.0,63.0,69.0,65.0,63.0,56.0
72222,60.0,69.0,76.0,79.0,87.0,87.0,90.0,93.0,90.0,93.0,90.0,93.0,93.0,82.0,72.0,49.0,43.0,53.0,65.0,65.0,65.0,61.0,56.0,60.0
74756,45.0,55.0,63.0,73.0,81.0,84.0,86.0,87.0,93.0,90.0,87.0,90.0,87.0,78.0,64.0,56.0,47.0,43.0,42.0,41.0,37.0,39.0,43.0,51.0
74775,75.0,85.0,88.0,90.0,96.0,95.0,99.0,97.0,93.0,94.0,95.0,97.0,97.0,72.0,73.0,66.0,62.0,61.0,53.0,65.0,67.0,66.0,64.0,68.0
74776,34.0,40.0,44.0,54.0,61.0,68.0,71.0,71.0,78.0,79.0,84.0,87.0,84.0,68.0,54.0,46.0,43.0,35.0,31.0,29.0,30.0,30.0,33.0,42.0
74777,52.0,60.0,62.0,65.0,69.0,77.0,82.0,82.0,91.0,93.0,91.0,93.0,94.0,63.0,58.0,41.0,61.0,60.0,51.0,65.0,69.0,67.0,65.0,62.0
74781,45.0,55.0,65.0,68.0,78.0,86.0,86.0,89.0,93.0,95.0,89.0,86.0,84.0,65.0,53.0,48.0,41.0,39.0,38.0,36.0,33.0,31.0,32.0,44.0
74782,76.0,84.0,93.0,93.0,97.0,93.0,100.0,97.0,96.0,100.0,100.0,100.0,96.0,87.0,74.0,66.0,69.0,69.0,62.0,62.0,60.0,58.0,64.0,71.0
74783,71.0,71.0,71.0,74.0,74.0,74.0,76.0,79.0,79.0,79.0,79.0,88.0,85.0,74.0,64.0,65.0,65.0,63.0,63.0,63.0,63.0,62.0,64.0,64.0
74787,73.0,78.0,84.0,84.0,87.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,79.0,66.0,62.0,62.0,67.0,69.0,64.0,67.0,69.0,69.0,74.0
74788,53.0,56.0,55.0,62.0,57.0,68.0,73.0,77.0,81.0,83.0,86.0,88.0,85.0,75.0,67.0,53.0,45.0,37.0,34.0,32.0,31.0,30.0,49.0,56.0
74793,44.0,50.0,55.0,64.0,73.0,78.0,84.0,90.0,90.0,90.0,96.0,97.0,87.0,74.0,66.0,60.0,43.0,32.0,28.0,29.0,29.0,30.0,37.0,40.0
74794,64.0,68.0,73.0,76.0,79.0,82.0,82.0,79.0,83.0,82.0,85.0,85.0,80.0,66.0,62.0,60.0,58.0,58.0,57.0,58.0,64.0,65.0,67.0,62.0
74795,66.0,68.0,72.0,74.0,76.0,74.0,75.0,71.0,76.0,75.0,77.0,75.0,69.0,63.0,61.0,58.0,57.0,56.0,56.0,55.0,56.0,63.0,65.0,69.0
74796,56.333333333333336,63.0,73.66666666666667,72.33333333333333,82.0,78.0,81.0,90.1111111111111,91.44444444444444,94.66666666666667,95.0,95.33333333333333,91.66666666666667,78.66666666666667,62.666666666666664,54.333333333333336,45.666666666666664,39.333333333333336,35.666666666666664,35.666666666666664,34.666666666666664,38.333333333333336,42.666666666666664,47.333333333333336
DFSW4,37.666666666666664,45.0,46.333333333333336,53.333333333333336,59.666666666666664,65.66666666666667,69.66666666666667,80.0,85.0,89.66666666666667,91.0,90.66666666666667,90.66666666666667,71.33333333333333,52.0,43.333333333333336,33.666666666666664,31.0,27.666666666666668,26.0,32.333333333333336,37.666666666666664,39.333333333333336,41.0
F5PS0,45.0,53.0,56.666666666666664,64.33333333333333,74.0,64.66666666666667,65.66666666666667,80.66666666666667,85.0,87.0,86.66666666666667,87.66666666666667,87.0,78.0,63.0,55.333333333333336,49.666666666666664,39.333333333333336,34.0,31.666666666666668,39.0,44.0,49.333333333333336,50.666666666666664
G93KN,35.0,43.0,45.666666666666664,60.333333333333336,60.0,64.66666666666667,65.66666666666667,72.33333333333333,78.66666666666667,79.33333333333333,85.0,85.0,83.66666666666667,67.66666666666667,54.333333333333336,48.333333333333336,44.0,35.333333333333336,33.0,28.333333333333332,28.0,28.333333333333332,36.0,41.666666666666664
GDDIA,74.0,72.66666666666667,72.0,70.33333333333333,73.33333333333333,73.66666666666667,74.33333333333333,76.66666666666667,77.33333333333333,80.33333333333333,81.0,83.0,79.33333333333333,73.33333333333333,66.33333333333333,57.666666666666664,49.333333333333336,51.333333333333336,49.666666666666664,49.333333333333336,49.333333333333336,48.0,48.333333333333336,54.333333333333336
INGE8,39.0,48.0,53.333333333333336,61.0,68.0,80.66666666666667,82.66666666666667,79.33333333333333,82.66666666666667,87.66666666666667,88.33333333333333,88.33333333333333,84.66666666666667,77.33333333333333,62.666666666666664,53.333333333333336,47.0,39.0,36.333333333333336,34.0,35.0,35.666666666666664,36.666666666666664,39.333333333333336
JY84X,63.0,67.33333333333333,68.0,68.33333333333333,70.33333333333333,70.33333333333333,72.0,75.66666666666667,77.0,78.0,81.66666666666667,87.66666666666667,83.66666666666667,71.0,62.0,58.333333333333336,56.666666666666664,56.333333333333336,55.0,55.0,55.666666666666664,57.666666666666664,59.0,59.333333333333336
K0J40,48.0,56.0,50.0,57.0,65.0,68.0,70.0,81.0,81.0,86.0,84.0,84.0,87.0,70.0,52.0,44.0,39.0,30.0,23.0,22.0,23.0,39.0,40.0,44.0
K2CB0,61.0,78.33333333333333,82.22222222222223,87.44444444444444,92.55555555555556,87.33333333333333,91.66666666666667,95.22222222222223,98.44444444444444,96.55555555555556,96.8888888888889,99.22222222222223,98.44444444444444,89.22222222222223,74.33333333333333,60.444444444444436,65.33333333333333,56.666666666666664,53.0,53.666666666666664,55.333333333333336,61.0,52.333333333333336,52.333333333333336
K40J0,49.0,61.0,70.0,78.0,82.0,79.0,83.66666666666667,85.0,86.0,83.0,83.0,83.0,83.0,66.0,52.0,48.0,39.0,37.0,32.0,34.0,34.0,35.0,38.0,40.0
K42J0,47.0,57.0,78.0,88.0,94.0,87.33333333333333,91.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,88.0,69.0,48.0,42.0,35.0,33.0,35.0,31.0,35.0,42.0,42.0
K79J0,34.0,42.0,52.0,57.0,63.0,70.0,76.0,78.0,73.0,84.0,86.0,87.0,84.0,64.0,52.0,39.0,26.0,24.0,23.0,19.0,19.0,18.0,18.0,23.0
KAPF0,43.0,49.0,54.0,62.0,69.0,76.0,84.0,90.0,97.0,93.0,93.0,93.0,90.0,79.0,65.0,48.0,36.0,29.0,28.0,25.0,24.0,23.0,28.0,33.0
KBCT0,64.66666666666667,65.0,65.0,67.0,69.66666666666667,71.0,74.0,73.66666666666667,73.66666666666667,77.33333333333333,85.66666666666667,92.33333333333333,80.0,64.0,57.333333333333336,58.0,58.0,58.0,52.666666666666664,58.0,58.0,56.333333333333336,54.0,54.0
KBGE0,43.0,54.0,57.0,61.0,73.0,67.66666666666667,69.66666666666667,83.0,83.0,94.0,88.0,88.0,83.0,88.0,70.0,62.0,55.0,43.0,38.0,36.0,36.0,36.0,36.0,36.0
KBIJ0,58.0,65.0,69.0,78.0,88.0,64.66666666666667,65.66666666666667,88.0,94.0,88.0,88.0,88.0,94.0,78.0,65.0,58.0,51.0,40.0,33.0,30.0,51.0,66.0,79.0,74.0
KBKV0,47.0,56.0,54.0,59.0,66.0,80.0,83.0,90.0,97.0,96.0,93.0,89.0,90.0,76.0,60.0,46.0,39.0,39.0,35.0,33.0,32.0,34.0,37.0,40.0
KBOW0,45.0,49.666666666666664,65.0,69.0,78.0,69.0,72.66666666666667,85.33333333333333,91.33333333333333,100.0,100.0,100.0,95.66666666666667,74.0,64.66666666666667,51.333333333333336,42.0,37.0,35.0,34.0,33.0,33.666666666666664,36.333333333333336,38.666666666666664
KBQK0,64.0,73.0,88.0,88.0,94.0,84.0,88.0,94.0,88.0,94.0,88.0,94.0,94.0,88.0,73.0,61.0,57.0,54.0,54.0,54.0,51.0,51.0,50.0,50.0
KCEW0,33.0,40.0,45.0,50.0,54.0,61.0,68.0,79.0,87.0,90.0,93.0,93.0,90.0,75.0,54.0,47.0,30.0,28.0,28.0,26.0,34.0,35.0,42.0,37.0
KCGC0,51.0,51.0,69.0,73.0,78.0,83.66666666666667,87.33333333333333,100.0,94.0,88.0,100.0,100.0,94.0,83.0,69.0,48.0,42.0,40.0,36.0,43.0,46.0,62.0,58.0,58.0
KCLW0,46.333333333333336,52.0,56.0,56.333333333333336,54.666666666666664,56.666666666666664,60.333333333333336,58.333333333333336,62.0,69.66666666666667,77.0,81.66666666666667,77.66666666666667,74.66666666666667,66.0,55.666666666666664,46.333333333333336,39.666666666666664,34.666666666666664,33.333333333333336,34.333333333333336,36.0,39.0,45.666666666666664
KCXU0,44.0,60.0,61.666666666666664,63.0,67.66666666666667,73.0,78.66666666666667,79.66666666666667,88.66666666666667,92.33333333333333,92.0,92.0,79.66666666666667,72.0,54.666666666666664,47.666666666666664,44.0,37.0,33.333333333333336,32.0,32.666666666666664,36.0,36.333333333333336,37.0
KDED0,69.0,78.0,83.0,88.0,88.0,87.0,91.33333333333333,94.0,100.0,94.0,94.0,94.0,94.0,83.0,74.0,61.0,54.0,51.0,51.0,51.0,48.0,48.0,51.0,61.0
KDHN0,32.0,41.0,43.0,53.0,57.0,57.0,57.0,66.0,75.0,76.0,81.0,81.0,78.0,64.0,50.0,51.0,42.0,34.0,34.0,28.0,27.0,28.0,37.0,44.0
KDQH0,37.0,47.0,57.0,57.0,73.0,81.33333333333333,86.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,73.0,61.0,47.0,42.0,42.0,37.0,37.0,33.0,37.0,40.0,35.0
KDTS0,49.0,53.0,62.0,62.0,54.0,66.0,69.0,71.0,79.0,82.0,81.0,84.0,84.0,58.0,40.0,40.0,56.0,55.0,61.0,65.0,61.0,61.0,55.0,56.0
KECP0,37.0,48.0,68.0,78.0,87.0,87.0,87.0,90.0,93.0,96.0,96.0,90.0,93.0,84.0,62.0,58.0,53.0,46.0,37.0,36.0,34.0,37.0,37.0,38.0
